label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,has_content_type,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
malware,Ayyildiz Tim  -AYT- Shell v 2.1 Biz.txt,data\raw\malware_webshell\tennc_webshell\138shell\A\Ayyildiz Tim  -AYT- Shell v 2.1 Biz.txt,10144,39,1,0,0,0,0.28205128205128205,document,0,0,0,0,0,0,0,0,0,0,0,5.536058333211356,5.637280735052864,0.9354298107255521,0.0,95,2,0,0,0,2,0,0,2,0,0,0,0,0.0,0
malware,aZRaiLPhp v1.0.txt,data\raw\malware_webshell\tennc_webshell\138shell\A\aZRaiLPhp v1.0.txt,10705,18,1,0,0,0,0.16666666666666666,document,0,0,0,0,0,0,0,0,0,0,0,5.3797502269548785,5.270044379180893,0.9396543671181691,0.0,98,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0
malware,backdoor1.txt,data\raw\malware_webshell\tennc_webshell\138shell\B\backdoor1.txt,5945,13,1,0,0,0,0.07692307692307693,document,0,0,0,0,0,0,0,0,0,0,0,5.194400793789565,5.0196271078050065,0.9382674516400337,0.0,85,1,0,0,0,1,0,0,24,0,0,0,0,0.0,0
malware,backdoorfr.txt,data\raw\malware_webshell\tennc_webshell\138shell\B\backdoorfr.txt,9220,14,1,0,0,0,0.07142857142857142,document,0,0,0,0,0,0,0,0,0,0,0,5.3835833351477875,5.4071084280392725,0.943709327548807,0.0,96,3,0,0,5,5,0,0,21,0,0,0,0,0.0,0
malware,backup.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\B\backup.php.txt,1284,14,2,1,0,0,0.14285714285714285,document,0,1,0,0,0,0,0,0,0,0,0,5.730859219728759,5.730859219728759,0.9649532710280374,0.0,84,2,0,0,0,0,0,0,8,0,0,0,0,0.0,0
malware,backupsql.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\B\backupsql.php.txt,6500,17,2,1,0,0,0.11764705882352941,document,0,1,0,0,0,0,0,0,0,0,0,5.338040834809269,5.115653065637877,0.948,0.0,87,0,0,0,0,2,0,0,10,0,0,0,0,0.0,0
malware,backupsql.txt,data\raw\malware_webshell\tennc_webshell\138shell\B\backupsql.txt,6500,13,1,0,0,0,0.07692307692307693,document,0,0,0,0,0,0,0,0,0,0,0,5.338040834809269,5.115653065637877,0.948,0.0,87,0,0,0,0,2,0,0,10,0,0,0,0,0.0,0
malware,Blind Shell.cpp.txt,data\raw\malware_webshell\tennc_webshell\138shell\B\Blind Shell.cpp.txt,2111,19,1,0,0,0,0.15789473684210525,document,0,0,0,0,0,0,0,0,0,0,0,4.249444352510981,4.249444352510981,0.9327333017527238,0.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,c100.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\c100.txt,232697,8,1,0,0,0,0.125,document,0,0,0,0,0,0,0,0,0,0,29,5.894294971133067,4.964944734045585,0.9691100443924933,0.0,97,22,1,229,52,24,0,238,399,0,0,0,0,0.0,0
malware,c2007.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\c2007.php.txt,167616,13,2,1,0,0,0.15384615384615385,document,0,1,0,0,0,0,0,0,0,0,21,5.614981018085909,5.354212252759322,0.9606123520427644,0.0,98,10,1,225,40,12,0,232,317,0,0,0,0,0.0,0
malware,c99(1).php.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\c99(1).php.txt,137787,14,2,1,0,0,0.2857142857142857,document,0,1,0,0,0,0,0,0,0,0,25,5.8706935444218225,5.516130693291131,0.9547344814822879,0.0,122,6,1,502,19,4,0,508,535,0,0,0,0,0.0,0
malware,c99.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\c99.txt,155877,7,1,0,0,0,0.14285714285714285,document,0,0,0,0,0,0,0,0,0,0,21,5.781062544284692,5.8818057113633895,0.9527704536268982,0.0,139,6,1,268,28,7,1,277,324,0,0,0,0,0.0,0
malware,Casus15.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\Casus15.php.txt,14037,15,2,1,0,0,0.13333333333333333,document,0,1,0,0,0,0,0,0,0,0,0,5.420957482127141,5.33813127327954,0.9455724157583529,0.0,93,1,0,0,0,1,0,0,2,0,0,0,0,0.0,0
malware,cgi-python.py.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\cgi-python.py.txt,3881,17,2,1,0,0,0.17647058823529413,document,0,1,0,0,0,0,0,0,0,0,0,5.011402420570625,5.011402420570625,0.9360989435712446,0.0,77,0,0,0,3,0,0,0,3,0,0,0,0,0.0,0
malware,CMD.asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\CMD.asp.txt,1521,11,2,1,0,0,0.18181818181818182,document,0,1,0,0,0,0,0,0,0,0,0,5.213441962580128,5.213441962580128,0.9303090072320842,0.0,72,0,0,0,3,3,0,0,7,0,0,0,0,0.0,0
malware,CmdAsp.asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\CmdAsp.asp.txt,1483,14,2,1,0,0,0.14285714285714285,document,0,1,0,0,0,0,0,0,0,0,0,5.344410974637499,5.344410974637499,0.925826028320971,0.0,73,0,0,0,3,3,0,0,7,0,0,0,0,0.0,0
malware,connectback2.pl.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\connectback2.pl.txt,2159,19,2,1,0,0,0.10526315789473684,document,0,1,0,0,0,0,0,0,0,0,0,5.559646245294952,5.559646245294952,0.9439555349698935,0.0,85,0,6,0,0,2,1,0,3,0,0,0,0,0.0,0
malware,Crystal.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\Crystal.txt,57262,11,1,0,0,0,0.09090909090909091,document,0,0,0,0,0,0,0,0,0,0,0,5.52216886726045,5.4105209822013824,0.9395061297195347,0.0,137,7,0,0,23,10,0,0,79,0,0,0,0,0.0,0
malware,ctt_sh.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\ctt_sh.php.txt,133320,14,2,1,0,0,0.21428571428571427,document,0,1,0,0,0,0,0,0,0,0,26,5.966385528014339,5.173660344676719,0.945919591959196,0.0,150,2,0,537,12,5,0,541,570,0,0,0,0,0.0,0
malware,ctt_sh.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\ctt_sh.txt,133320,10,1,0,0,0,0.2,document,0,0,0,0,0,0,0,0,0,0,26,5.966385528014339,5.173660344676719,0.945919591959196,0.0,150,2,0,537,12,5,0,541,570,0,0,0,0,0.0,0
malware,cybershell.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\cybershell.php.txt,36185,18,2,1,0,0,0.1111111111111111,document,0,1,0,0,0,0,0,0,0,0,0,5.981884676667568,5.95464771297016,0.9129473538759154,0.0,140,2,0,4,5,7,0,5,60,0,0,0,0,0.0,0
malware,cybershell.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\cybershell.txt,36185,14,1,0,0,0,0.07142857142857142,document,0,0,0,0,0,0,0,0,0,0,0,5.981884676667568,5.95464771297016,0.9129473538759154,0.0,140,2,0,4,5,7,0,5,60,0,0,0,0,0.0,0
malware,CyberSpy5.Asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\C\CyberSpy5.Asp.txt,83029,17,2,1,0,0,0.11764705882352941,document,0,1,0,0,0,0,0,0,0,0,2,6.103780309576539,6.005036665083545,0.9555938286622746,0.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,dC3 Security Crew Shell PRiV.txt,data\raw\malware_webshell\tennc_webshell\138shell\D\dC3 Security Crew Shell PRiV.txt,44666,32,1,0,0,0,0.15625,document,0,0,0,0,0,0,0,0,0,0,1,5.859624938443138,5.357702465879641,0.9430439260287466,0.0,94,1,0,160,0,11,0,164,272,0,0,0,0,0.0,0
malware,Dive Shell 1.0 - Emperor Hacking Team.txt,data\raw\malware_webshell\tennc_webshell\138shell\D\Dive Shell 1.0 - Emperor Hacking Team.txt,5698,41,1,0,0,0,0.21951219512195122,document,0,0,0,0,0,0,0,0,0,0,0,5.335098403783533,5.177436711789282,0.9347139347139347,0.0,88,0,0,0,0,1,0,0,18,0,0,0,0,0.0,0
malware,DTool Pro.txt,data\raw\malware_webshell\tennc_webshell\138shell\D\DTool Pro.txt,14642,13,1,0,0,0,0.15384615384615385,document,0,0,0,0,0,0,0,0,0,0,0,5.480736655595598,5.40007456481288,0.9684469334790329,0.0,90,3,0,0,47,12,0,0,64,0,0,0,0,0.0,0
malware,Dx.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\D\Dx.php.txt,113632,10,2,1,0,0,0.2,document,0,1,0,0,0,0,0,0,0,0,1,5.9280594617173925,5.682748115185665,0.9389080540692762,0.0,99,9,1,12,18,7,0,16,558,0,0,0,0,0.0,0
malware,Dx.txt,data\raw\malware_webshell\tennc_webshell\138shell\D\Dx.txt,113632,6,1,0,0,0,0.16666666666666666,document,0,0,0,0,0,0,0,0,0,0,1,5.9280594617173925,5.682748115185665,0.9389080540692762,0.0,99,9,1,12,18,7,0,16,558,0,0,0,0,0.0,0
malware,DxShell_hk.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\D\DxShell_hk.php.txt,113870,18,2,1,0,0,0.16666666666666666,document,0,1,0,0,0,0,0,0,0,0,1,5.928024661867744,5.776280371789989,0.9389742689031352,0.0,99,8,1,12,18,7,0,16,558,0,0,0,0,0.0,0
malware,EFSO_2.asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\E\EFSO_2.asp.txt,163656,14,2,1,0,0,0.21428571428571427,document,0,1,0,0,0,0,0,0,0,0,0,6.069559365880694,6.066948832813229,0.9573495624969448,0.0,119,0,0,12,1,0,0,12,13,0,0,0,0,0.0,0
malware,Elmali Seker.asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\E\Elmali Seker.asp.txt,65962,20,2,1,0,0,0.15,document,0,1,0,0,0,0,0,0,0,0,0,5.3874719802447375,5.304195144008011,0.9295655074133592,0.0,95,1,0,1,24,13,0,1,103,0,0,0,0,0.0,0
malware,elmaliseker.asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\E\elmaliseker.asp.txt,65962,19,2,1,0,0,0.10526315789473684,document,0,1,0,0,0,0,0,0,0,0,0,5.3874719802447375,5.304195144008011,0.9295655074133592,0.0,95,1,0,1,24,13,0,1,103,0,0,0,0,0.0,0
malware,Fatalshell.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\F\Fatalshell.php.txt,16657,18,2,1,0,0,0.1111111111111111,document,0,1,0,0,0,0,0,0,0,0,0,5.557997762493029,5.571419909294948,0.9588761481659362,0.0,102,1,0,0,11,6,0,0,53,0,0,0,0,0.0,0
malware,fuckphpshell.txt,data\raw\malware_webshell\tennc_webshell\138shell\F\fuckphpshell.txt,9799,16,1,0,0,0,0.0625,document,0,0,0,0,0,0,0,0,0,0,0,5.1313867675473475,4.812960968574764,0.9344831105214818,0.0,89,0,0,0,21,5,0,0,49,0,0,0,0,0.0,0
malware,GFS web-shell ver 3.1.7 - PRiV8.txt,data\raw\malware_webshell\tennc_webshell\138shell\G\GFS web-shell ver 3.1.7 - PRiV8.txt,25446,35,1,0,0,0,0.2857142857142857,document,0,0,0,0,0,0,0,0,0,0,1,6.039922524876996,6.1201233300080755,0.9454531164033639,0.0,126,0,0,72,0,5,0,72,103,0,0,0,0,0.0,0
malware,gfs_sh.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\G\gfs_sh.php.txt,66123,14,2,1,0,0,0.21428571428571427,document,0,1,0,0,0,0,0,0,0,0,1,5.827840143728476,6.1201233300080755,0.9463575457858839,0.0,137,1,0,74,6,6,0,80,255,0,0,0,0,0.0,0
malware,gfs_sh.txt,data\raw\malware_webshell\tennc_webshell\138shell\G\gfs_sh.txt,66123,10,1,0,0,0,0.2,document,0,0,0,0,0,0,0,0,0,0,1,5.827840143728476,6.1201233300080755,0.9463575457858839,0.0,137,1,0,74,6,6,0,80,255,0,0,0,0,0.0,0
malware,h4ntu shell [powered by tsoi].txt,data\raw\malware_webshell\tennc_webshell\138shell\H\h4ntu shell [powered by tsoi].txt,2553,33,1,0,0,0,0.21212121212121213,document,0,0,0,0,0,0,0,0,0,0,0,5.516694694335208,5.516694694335208,0.9388954171562868,0.0,81,0,0,0,6,2,0,0,11,0,0,0,0,0.0,0
malware,img.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\I\img.php.txt,83405,11,2,1,0,0,0.18181818181818182,document,0,1,0,0,0,1,0,1,0,0,0,5.799262013391789,5.126051391074531,0.943528565433727,0.0,131,6,3,1,7,23,1,8,306,0,0,0,0,0.0,0
malware,iMHaPFtp.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\I\iMHaPFtp.php.txt,55800,16,2,1,0,0,0.125,document,0,1,0,0,0,0,0,0,0,0,0,5.466934156678943,5.364144148635298,0.8930286738351254,0.0,113,6,0,6,0,1,0,12,79,0,0,0,0,0.0,0
malware,iMHaPFtp.txt,data\raw\malware_webshell\tennc_webshell\138shell\I\iMHaPFtp.txt,55800,12,1,0,0,0,0.08333333333333333,document,0,0,0,0,0,0,0,0,0,0,0,5.466934156678943,5.364144148635298,0.8930286738351254,0.0,113,6,0,6,0,1,0,12,79,0,0,0,0,0.0,0
malware,Inderxer.asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\I\Inderxer.asp.txt,10269,16,2,1,0,0,0.125,document,0,1,0,0,0,0,0,0,0,0,0,6.238475491080621,6.195559978580528,0.9461486025903204,0.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,indexer.asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\I\indexer.asp.txt,10269,15,2,1,0,0,0.13333333333333333,document,0,1,0,0,0,0,0,0,0,0,0,6.238475491080621,6.195559978580528,0.9461486025903204,0.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,ironshell.txt,data\raw\malware_webshell\tennc_webshell\138shell\I\ironshell.txt,18958,13,1,0,0,0,0.07692307692307693,document,0,0,0,0,0,0,0,0,0,0,0,4.619233012744381,5.153246831778784,0.9379681400991666,0.0,91,3,0,0,3,5,0,0,77,0,0,0,0,0.0,0
malware,Java Shell.js.txt,data\raw\malware_webshell\tennc_webshell\138shell\J\Java Shell.js.txt,3112,17,2,1,0,0,0.17647058823529413,document,0,1,0,0,0,0,0,0,0,0,0,5.225108450164387,5.225108450164387,0.837082262210797,0.0,76,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0
malware,JspWebshell 1.2.txt,data\raw\malware_webshell\tennc_webshell\138shell\J\JspWebshell 1.2.txt,26862,19,1,0,0,0,0.15789473684210525,document,0,0,0,0,0,0,0,0,0,0,0,5.398712398764891,5.419102178618442,0.8962474871565781,0.0,173,0,0,0,6,1,0,0,31,0,0,0,0,0.0,0
malware,KAdot Universal Shell v0.1.6.html.txt,data\raw\malware_webshell\tennc_webshell\138shell\K\KAdot Universal Shell v0.1.6.html.txt,4884,37,1,0,0,0,0.1891891891891892,document,0,0,0,0,0,0,0,0,0,0,0,5.705148011045266,5.692979427740561,0.8712121212121212,0.0,119,0,0,0,0,2,0,1,38,0,0,0,0,0.0,0
malware,Klasvayv.asp.txt,data\raw\malware_webshell\tennc_webshell\138shell\K\Klasvayv.asp.txt,34631,16,2,1,0,0,0.125,document,0,1,0,0,0,0,0,0,0,0,0,5.230956846032405,5.206584569570417,0.9436054402125263,0.0,99,12,0,0,0,3,0,0,36,0,0,0,0,0.0,0
malware,lamashell.txt,data\raw\malware_webshell\tennc_webshell\138shell\L\lamashell.txt,2569,13,1,0,0,0,0.07692307692307693,document,0,0,0,0,0,0,0,0,0,0,0,4.755842193047029,4.755842193047029,0.9307123394316855,0.0,78,1,0,0,0,1,0,0,9,0,0,0,0,0.0,0
malware,Liz0ziM Private Safe Mode Command Execuriton Bypass Exploit.txt,data\raw\malware_webshell\tennc_webshell\138shell\L\Liz0ziM Private Safe Mode Command Execuriton Bypass Exploit.txt,1373,63,1,0,0,0,0.12698412698412698,document,0,0,0,0,0,0,0,0,0,0,0,5.167099781528052,5.167099781528052,0.9410050983248361,0.0,67,0,0,0,0,4,0,0,6,0,0,0,0,0.0,0
malware,load_shell.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\L\load_shell.php.txt,14344,18,2,1,0,0,0.16666666666666666,document,0,1,0,0,0,0,0,0,0,0,0,5.865124213831157,6.108286401876056,0.8722810931399888,0.0,133,2,1,0,10,7,0,0,51,0,0,0,0,0.0,0
malware,load_shell.txt,data\raw\malware_webshell\tennc_webshell\138shell\L\load_shell.txt,14344,14,1,0,0,0,0.14285714285714285,document,0,0,0,0,0,0,0,0,0,0,0,5.865124213831157,6.108286401876056,0.8722810931399888,0.0,133,2,1,0,10,7,0,0,51,0,0,0,0,0.0,0
malware,lurm_safemod_on.cgi.txt,data\raw\malware_webshell\tennc_webshell\138shell\L\lurm_safemod_on.cgi.txt,2649,23,2,1,0,0,0.17391304347826086,document,0,1,0,0,0,0,0,0,0,0,0,5.292019104337552,5.292019104337552,0.9297848244620611,0.0,86,0,0,0,6,0,0,0,6,0,0,0,0,0.0,0
malware,mailer3.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\mailer3.php.txt,7362,15,2,1,0,0,0.13333333333333333,document,0,1,0,0,0,0,0,0,0,0,0,5.374312047464841,5.153416347362864,0.9505569138820973,0.0,87,0,0,0,0,0,0,0,8,0,0,0,0,0.0,0
malware,matamu.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\matamu.txt,3947,10,1,0,0,0,0.1,document,0,0,0,0,0,0,0,0,0,0,0,5.214467661375758,5.214467661375758,0.9239929060045604,0.0,81,0,0,0,0,2,0,0,2,0,0,0,0,0.0,0
malware,Moroccan Spamers Ma-EditioN By GhOsT.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\Moroccan Spamers Ma-EditioN By GhOsT.txt,7362,40,1,0,0,0,0.15,document,0,0,0,0,0,0,0,0,0,0,0,5.374312047464841,5.153416347362864,0.9505569138820973,0.0,87,0,0,0,0,0,0,0,8,0,0,0,0,0.0,0
malware,myshell.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\myshell.php.txt,16534,15,2,1,0,0,0.13333333333333333,document,0,1,0,0,0,0,0,0,0,0,0,5.200154400588164,5.017270568907478,0.9491351155195356,0.0,93,3,0,0,0,11,0,0,19,0,0,0,0,0.0,0
malware,Mysql interface v1.0.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\Mysql interface v1.0.txt,34961,24,1,0,0,0,0.16666666666666666,document,0,0,0,0,0,0,0,0,0,0,0,5.386771837239187,5.332055173551764,0.9333543090872687,0.0,94,0,0,0,22,1,0,0,23,0,0,0,0,0.0,0
malware,MySQL Web Interface Version 0.8.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\MySQL Web Interface Version 0.8.txt,35803,35,1,0,0,0,0.17142857142857143,document,0,0,0,0,0,0,0,0,0,0,0,5.4682440829930075,5.415172054652048,0.8882775186436891,0.0,96,2,0,0,22,1,0,0,23,0,0,0,0,0.0,0
malware,mysql.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\mysql.php.txt,53192,13,2,1,0,0,0.15384615384615385,document,0,1,0,0,0,0,0,0,0,0,0,4.801847582811955,4.874430205071938,0.9537336441570161,0.0,96,1,0,0,28,18,0,0,56,0,0,0,0,0.0,0
malware,mysql_shell.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\mysql_shell.txt,35559,15,1,0,0,0,0.13333333333333333,document,0,0,0,0,0,0,0,0,0,0,0,5.471642409883423,5.414161802097762,0.8949070558789617,0.0,96,2,0,0,22,1,0,0,23,0,0,0,0,0.0,0
malware,mysql_tool.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\M\mysql_tool.php.txt,34158,18,2,1,0,0,0.16666666666666666,document,0,1,0,0,0,0,0,0,0,0,0,4.519424728450424,4.544116535612977,0.9353592130686809,0.0,95,2,0,0,0,0,6,1,15,0,0,0,0,0.0,0
malware,NCC-Shell.txt,data\raw\malware_webshell\tennc_webshell\138shell\N\NCC-Shell.txt,2652,13,1,0,0,0,0.15384615384615385,document,0,0,0,0,0,0,0,0,0,0,0,5.285912979496869,5.285912979496869,0.9532428355957768,0.0,86,1,0,0,7,1,0,0,24,0,0,0,0,0.0,0
malware,network.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\N\network.php.txt,127853,15,2,1,0,0,0.13333333333333333,document,0,1,0,0,0,0,0,0,0,0,1,5.525801869852816,5.358950702502715,0.9119144642675573,0.0,99,8,0,0,3,23,0,0,55,0,0,0,0,0.0,0
malware,NetworkFileManagerPHP.txt,data\raw\malware_webshell\tennc_webshell\138shell\N\NetworkFileManagerPHP.txt,127853,25,1,0,0,0,0.04,document,0,0,0,0,0,0,0,0,0,0,1,5.525801869852816,5.358950702502715,0.9119144642675573,0.0,99,8,0,0,3,23,0,0,55,0,0,0,0,0.0,0
malware,NIX REMOTE WEB-SHELL v.0.5 alpha Lite Public Version.txt,data\raw\malware_webshell\tennc_webshell\138shell\N\NIX REMOTE WEB-SHELL v.0.5 alpha Lite Public Version.txt,55109,56,1,0,0,0,0.19642857142857142,document,0,0,0,0,0,0,0,0,0,0,0,6.104974788060053,6.169833891484607,0.8646500571594476,0.0,154,5,2,53,17,17,0,60,256,0,0,0,0,0.0,0
malware,Nshell (1).php.txt,data\raw\malware_webshell\tennc_webshell\138shell\N\Nshell (1).php.txt,2940,18,2,1,0,0,0.2777777777777778,document,0,1,0,0,0,0,0,0,0,0,0,5.7081673629437155,5.7081673629437155,0.9551020408163265,0.0,86,0,0,0,8,2,0,0,32,0,0,0,0,0.0,0
malware,nshell.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\N\nshell.php.txt,13188,14,2,1,0,0,0.14285714285714285,document,0,1,0,0,0,0,0,0,0,0,0,5.665396245125971,5.698545569005211,0.9412344555656658,0.0,95,0,0,0,1,9,0,0,46,0,0,0,0,0.0,0
malware,nstview.php.txt,data\raw\malware_webshell\tennc_webshell\138shell\N\nstview.php.txt,83294,15,2,1,0,0,0.13333333333333333,document,0,1,0,0,0,0,0,0,0,0,0,5.793602742354941,5.128017396949395,0.9427569812951713,0.0,132,6,2,1,7,23,1,8,299,0,0,0,0,0.0,0
